frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 19:37:57.105942000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0,0,0,0,0,1.0,0.0,30760.0,2401939939.0,61764.0,0.0,0.0,0.0,0.0,50340.0,24.0,1.0,495.0,0101080a494389113fc25d67,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c2030362044656320323032312031383a33373a353720474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a4b6565702d416c6976653a2074696d656f75743d352c206d61783d31350d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,42077.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 23:09:38.474599000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,13601.0,0.0,0.0,1.0,0.0,3333.0,2.0,0.0,0.0,020405b40402080a4a0555090000000001030307,0,0.0,46494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 21:35:33.976789000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,478.0,1599086493.0,20221.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9b1ea3939eac3631,0,401.0,37456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
134.64.227.174,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41621.0,0.0,2884506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 21:05:12.455335000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362129.0,2694417386.0,55820.0,0.0,0.0,0.0,0.0,60210.0,16.0,1.0,0.0,0101080a3e040bac2b99faa6,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 17:51:06.242489000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1179626545.0,7145.0,0.0,1.0,0.0,0.0,7836.0,20.0,1.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 11:39:13.877538000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,1176790691.0,32521.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,278.0,0101080a0aa7eb361dd70c8d,474554202f20485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a204f706572612f392e383020284d6163696e746f73683b20496e74656c204d6163204f5320582031302e372e303b20553b2045646974696f6e204d616341707053746f72653b20656e29204d6f7a696c6c612f352e3020284d6163696e746f73683b20496e74656c204d6163204f53205829204170706c655765624b69742f3533342e333420284b48544d4c2c6c696b65204765636b6f29205068616e746f6d4a532f312e392e302028646576656c6f706d656e7429205361666172692f3533342e33340d0a526566657265723a2054455354494e475f505552504f5345535f4f4e4c590d0a,1.0,39030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
207.41.0.177,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29185.0,0.0,1509687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 19:38:18.670080000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0,0,0,0,0,1.0,0.0,12097.0,2927454081.0,38417.0,0.0,0.0,0.0,0.0,50408.0,24.0,1.0,495.0,0101080a4943dd4d3fc2b1b5,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c2030362044656320323032312031383a33383a313820474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a4b6565702d416c6976653a2074696d656f75743d352c206d61783d36300d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,19802.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 23:57:30.569894000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949665.0,2398864057.0,31631.0,0.0,0.0,0.0,0.0,47924.0,16.0,1.0,0.0,0101080a8ec7fcb2c5eae056,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 20:29:31.492681000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742385.0,2692797642.0,59403.0,0.0,0.0,0.0,0.0,60210.0,16.0,1.0,0.0,0101080a3de3604a2b794f83,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 19:05:05.573177000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11462.0,2371636143.0,33015.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,0,20006ef5e45ca4cfda55c15f6365206abb5ef246a96f7dffeda5f0fd5e323645eca9798339bd46d0b4d8f2eb85e859eab8b6f75dceae29fcea0d2768cd7303c78f950153c6fd19532f8de8dce11ced6c2c0e59fec31763bccd67f71ae9b1af27ff200aa8df150f4c57ea60ce9a94b1d1ae5864b45477b3fdad69117566c5fcd83904dd0fef257726e80af0e2c4cece8add4a42d84e5a19644e80e629b0dda40b3ac5fa4073fb7896805a50aadaaec87d1f327a39ea563d283607f60aa5f86dcda9df847c613749fa9905d25fbb04b9f076840c7ec22492c23ea9eba1cb10790daa18243a937f83f22e0bc7542dd31acd033c551e1298fb7a9e910136a959bba81466e4eef4fb3e59b6c4b65209ff03a3c049c136c71bc700d3f1c13d94d677fc4f4b04cd96cc8f968e129acd91f4c9e0802bb22d8f5cac1df65a79dfa054ff826d380d3c2877e637674fbd9d575b1dad503558e119251ffcfdeb1a51513ff1790498e904dd67a3bff88065ab9c7519028f93e534bd821519bc21420e23132e7d3bc5f7e01e389333d2c6a467a09735b4e30134b939838e6f3cf641e9ecb2feb0be982921c8fb318a83da73c372b7a276d91306b29a74e2a91dcb5727db537301c9072ad631a2d91753b07418ea2715f9b9f94c65652a93f611136e34abbe5aa44b5a8bbffe793de422bc6d07aa0c37b0778890d0550efa30a517340f1453afdd0d098b3d24a67378b741b99d6c142408f0c7443f02eb85210007084edc5a8597d0820bc721039fd63cee8dcf8d43305686bb1aafc1c4468ac87ef216b471ad469882ed4c46b77b6cec50dc17fbeb2009c9d84065b66fbe2e347fa662b85d5732a2ab82c3f3c3286a4ccfb67e9c9e8119325332c3b358968bb5328239b760c3a8f5be0b295c9a478699c70d925d21b80023e80178f602daa8f8fc17e081a0bfa739bd62edabf1d2b5f867975b4e8d52debd719c265b92b8c2f5f72b740d6bda902a0a5954400af1343b28a8c4faefaf2c31f816178a1b3b9fc64aa14a144ee3b18542ec9fdd4e383a41c9ad45187945d131be9e8ae589ddde8deb70897a232cc49ee8216ae39d29aaaaecdd2878b662a45cff0973be10066defe8bd3f1f7f2ac55a4cbdbececa57bcd56266a771b060e82653ff566590b7045032ad4a3007747a94ae47bddfe0f181b2df1ed4d4f6b882148c435ccbe48b8038097dcff5266a2c3d1fa94795f2d5667c2c4462ca6df1a37b02314e3447f685c7c610f2086bf71070521f1489d7c31157dec1b98122001faa32b4d4b72d52b4463735a18c040b31d8dda1fcdb026077819d0b325585520e6b3b8d05ec1be4e32c5c1b6eeb29dfa15a40911f334dd8ff8676f21f24d321c8cc0293a2fc1957ab34bbbcb5e675ff4efe054667b1a09fdf9bcd4bf7e5ef94f0c5702f6e8a9e6f62e3f8810ab2d52994386567cfe9714906ac6c39c82d1bcc7c833c29eae2c8dd58ec1f647e01d65b8b649735d8c42de2f73792e683f59214398696acd34c2abc50cf0032ea5ad31e9390e2d85354e798a5162554528497a1c2bcb714a8db5242ea85d6bc3b5de9177e54b1c49f1b36baa00424ed84285c8b57e12048ac4af9c0e932cf8710f7dfac8ab9844d338dc5de745012d152d7c698a419577086791643df7d02056b8d8fbcca1fea12f0c96ea2651dc5c31085a604fd0b2cc90a2f87191efc76158b7fda7a8daa1120123f4fbfc9a82ee02d87f116e9589ce31a0105a763752e3ad122a54e576a1ef3bef9c6363976bcbcf3cff7647fc2109684949cae28a3833f69505cbe3b6e75fbcb0bb51cceab4f100550e57534e67eb31604eae6afb850f8e6b7edc8df2796752030f3ef9b6fe5a61bb4cfc96445b411cf97724bff186a4a94860cfb90b76554f8c9419557806b59c65805bee5464eb80c300b7cd34af4f9190c76db900bb87da561557f7aabb266513666138e798b225e1d7dc11314854186cdc90a3931b4b4453c352f9bff48c8d250ca47977ed7393ffc4fab01baa770046dfdd443,2440227.0,5900.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 23:11:47.437703000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,109.0,737731354.0,2050.0,1.0,0.0,0.0,0.0,60212.0,17.0,1.0,0.0,0101080a4a074ccc4086220b,0,150.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353.0,5353.0,5.0,0.000773,_googlecast._tcp.local,22.0,0.0,12.0,1.0,1.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MITM
 2021 19:29:30.399178000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,GET,0,http://192.168.0.128/DVWA/128.jks,HTTP/1.1,0.0,0.0,17327.0,1004618575.0,4325.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,148.0,0101080a3fbaa0e6493bcdb6,474554202f445657412f3132382e6a6b7320485454502f312e310d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a7369746566696c6573290d0a0d0a,5332.0,48932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 19:36:01.589669000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,2294850966.0,26700.0,0.0,0.0,0.0,1.0,60988.0,18.0,1.0,0.0,020405b40402080a9e3ec51f9ab1321901030307,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 19:50:38.933543000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25048.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a9abe95190000000001030307,0,0.0,33040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
227.102.104.197,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50030.0,0.0,745075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MITM
 2021 19:16:47.742820000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 18:04:40.869013000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 18:09:57.396743000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0.0,0,0,0,0,1.0,0.0,103.0,1966468843.0,25543.0,0.0,0.0,0.0,0.0,59424.0,24.0,1.0,440.0,0101080a9deff87e9a6265b3,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c203239204e6f7620323032312031373a30393a353720474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 16:29:11.526996000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373889.0,266139710.0,26626.0,0.0,0.0,0.0,0.0,35306.0,16.0,1.0,0.0,0101080a0685a064de45ed0f,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 21:36:00.509060000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,478.0,1001579042.0,64834.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9b1f0b1e9eac9dd5,0,340.0,38078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 23:14:42.719108000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,109.0,3062170603.0,11270.0,1.0,0.0,0.0,0.0,34116.0,17.0,1.0,0.0,0101080a4a09f97e4088ce9c,0,150.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 23:23:59.050087000 ,192.112.77.76,192.168.0.128,0,0.0,0.0,0,32179.0,17715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 23:19:23.296787000 ,30.93.30.121,192.168.0.128,0,0.0,0.0,0,64912.0,26547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 19:39:03.298279000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!--#include virtual=""/index.jsp""-->",36.0,0,GET,0,http://192.168.0.128/DVWA/nsn/..%5Cutil/slist.bas,HTTP/1.1,0.0,0.0,34181.0,3854484003.0,29517.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,266.0,0101080a3fc35fa749448b99,474554202f445657412f6e736e2f2e2e2535437574696c2f736c6973742e62617320485454502f312e310d0a436f6e74656e742d4c656e6774683a2033360d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a486f73743a203139322e3136382e302e3132380d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303030333830290d0a0d0a3c212d2d23696e636c756465207669727475616c3d222f696e6465782e6a7370222d2d3e,18359.0,50514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 20:17:44.964396000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2213215181.0,23433.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,656.0,0101080a2b6e87b53dd8964d,512d74061ee5be57eb2931f8d0ad8d2135a9075a512d7407512d767e512d74067957c16c34d6bdc818beeb916cce3c10ad48cf05e95c848c904d86e5e15e8f5f69ef63915297e8fc4dcb86eaf129f98213c665e7fe5bfa8456e0dbf5c9b9bf5bea2f82c93f9f9f51ccb638b4bdc9b97bb5348d6ddfbf4bc5ccd5bef008afd9a3bb2849cc4c9fcb973592cd88e7205623977566419558b0a2cc7612e35a1103d93da9e3d6305feca1ea00ffa78734103689973f78368518961b28f1f294b07a603de208d516528003ac47b9d5d38c4220358bc791bb5e05a1622992a090cd468605094547e289e7d51082b6feac28e095c8203553377191cf1bbb2c32010f47f6f4cbc058bf0826a83223050828a8a9f0c163035df81fef62a07aab9365201364618637186ba2936ce71bfdda8f5f232cf306cd94a9b80693386227b9c6ffd08988ff86a30243e0ff198eb33ef0140c058f821d44368ef0052c196d3c52c7ac2171006918d2129cb9c66da40ea0733652b23131ccf0291e5eed060a515ef39aef15fffdd01785708fbd31011c8c3e1a3d38cbb902cbef65e3d0e922f7b139d5b3b1767dea87837bc2467f9ad453ff42375b3efd1b54540fc9c1678577a2b07992da677deece66ec2f7980145f0d67be0fe0a22582cb85a19d32d5186292673ae5e422472d12fff4cfa374501c3eb56254dce9506a0cfeb5abb04edbd9888b19a1e54605806527e94424d970fd1ec649128609bcbac558a34c973b39465e131661680e8419c73c7fb291cba914295338319bfc7284582c5e98b8d702627d186f48e9a03cb3b2cf4b8b09f9d63c02a7374a8719b50113d76f671b2a3273a9ae33b1c42312d220798239ab81bcde2d586b17b838faf9ed79e0f4a44586be3f77b7ea0ba5cbe1248ea7c76103a6fc1d75fb3d,158113.0,60210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
